Account|DocYYMM|SalesTax|Taxable|NonTax|Exempt
TLWISE|2003|8.1000|134.9900|.0000|.0000
1000050|2407|1.5500|25.7600|.0000|.0000
1000169|2403|27.0000|450.0600|.0000|.0000
1000199|2306|.0000|2912.9500|.0000|2912.9500
IS-CASH|2406|377.5700|6292.8600|.0000|.0000
HARTLAGE|2110|375.8900|6264.9100|.0000|.0000
1000100|2312|119.3200|1988.8200|.0000|.0000
1000158|2403|58.9200|982.0300|.0000|.0000
1000104|2211|170.9600|2849.1100|.0000|.0000
1000082|2302|11.6200|194.6800|.0000|.0000
1000122|2308|34.0100|566.7800|.0000|.0000
1000229|2410|1.2500|21.0900|.0000|.0000
1000155|2211|59.7400|995.5900|.0000|.0000
1000095|2309|2.8100|46.8200|.0000|.0000
1000106|2501|549.5000|9158.4400|.0000|.0000
1000098|2306|4.9700|82.4800|.0000|.0000
1000135|2303|.0000|23.7700|.0000|23.7700
1000089|2208|2.4700|41.1600|.0000|.0000
10000201|2412|18.8900|314.9000|.0000|.0000
1000170|2407|4.0800|68.0500|.0000|.0000
1000167|2304|1.1400|18.9800|.0000|.0000
BARRHOMEST|2010|650.5300|10842.1600|.0000|.0000
1000156|2208|.0000|1633.8500|.0000|1633.8500
1000196|2302|158.4400|2640.5900|.0000|.0000
1000039|2404|.5600|9.2900|.0000|.0000
1000124|2407|11.4100|189.9100|.0000|.0000
1000193|2212|7.1900|119.8000|.0000|.0000
1000059|2309|39.3200|655.3700|.0000|.0000
1000177|2406|-66.1800|-1103.0700|.0000|.0000
1000108|2201|1993.7700|33229.5200|.0000|.0000
1000129|2508|8.7600|146.0800|.0000|.0000
1000041|2409|89.1300|1485.3000|.0000|.0000
1000099|2504|11.9200|198.7700|.0000|.0000
1000167|2307|86.8800|1447.8100|.0000|.0000
1000046|2408|160.2900|2671.6300|.0000|.0000
1000210|2202|1506.1100|25101.9100|.0000|.0000
1000194|2307|1418.5800|23642.9400|.0000|.0000
1000035|2310|6.1500|102.5700|.0000|.0000
1000095|2205|.5700|9.4800|.0000|.0000
1000191|2409|-3112.4600|1173.9000|.0000|.0000
1000175|2211|39.3200|655.3500|.0000|.0000
1000250|2409|-420.3000|.0000|.0000|.0000
1000283|2506|1.0000|16.4500|.0000|.0000
1000191|2503|226.3600|3772.7600|.0000|.0000
1000081|2011|671.4300|11190.5200|.0000|.0000
1000150|2004|57.1200|951.9300|.0000|.0000
1000171|2506|.7900|13.2300|.0000|.0000
1000277|2501|1.4100|23.4300|.0000|.0000
1000259|2408|14.8500|247.4300|.0000|.0000
1000098|2309|9.6100|160.1000|.0000|.0000
1000115|2307|.0000|188.0000|.0000|188.0000
1000212|2004|207.5000|3458.3200|.0000|.0000
1000095|2308|.7300|12.1700|.0000|.0000
1000005|2403|.0000|69.2200|.0000|69.2200
KUHND|2106|23.0600|384.3700|.0000|.0000
1000005|2603|.0000|502.6000|.0000|502.6000
1000089|2408|1.8000|29.9800|.0000|.0000
1000018|2306|3.3500|55.9500|.0000|.0000
1000106|2002|188.7900|3146.1600|.0000|.0000
1000155|2501|52.6900|878.1800|.0000|.0000
1000074|2311|1.0300|17.0900|.0000|.0000
MAUPINCONS|2003|140.5800|2343.0000|.0000|.0000
1000106|2211|809.2100|13486.7900|.0000|.0000
10000201|2306|11.7900|196.5300|.0000|.0000
1000191|2311|35.7500|596.0800|.0000|.0000
1000122|2002|.0000|.0000|.0000|.0000
1000124|2406|21.1300|352.1800|.0000|.0000
1000191|2110|7.6900|128.2000|.0000|.0000
1000210|2208|355.1200|5918.7200|.0000|.0000
1000124|2207|196.7800|3279.6000|.0000|.0000
1000173|2502|12.1400|202.3100|.0000|.0000
1000034|2408|2.2800|38.0100|.0000|.0000
1000281|2507|9.5400|159.0700|.0000|.0000
LOWELL|2212|64.3600|1072.6500|.0000|.0000
1000204|2405|150.1500|2502.4400|.0000|.0000
1000016|2411|43.9000|731.7400|.0000|.0000
1000082|2411|42.6700|712.1800|.0000|.0000
1000114|2208|.0000|7.3000|.0000|7.3000
1000067|2311|916.9800|15282.7700|.0000|.0000
1000201|2501|32.3400|539.0000|.0000|.0000
1000124|2606|5.0300|83.6500|.0000|.0000
1000098|2205|15.8100|263.5900|.0000|.0000
1000106|2108|41.7600|695.9600|.0000|.0000
1000098|2207|5.9500|99.3500|.0000|.0000
1000098|2104|3.6900|61.5400|.0000|.0000
1000130|2003|51.5700|859.5300|.0000|.0000
1000103|2207|19.1200|318.6900|.0000|.0000
1000226|2403|.3300|5.4500|.0000|.0000
1000222|2602|.5100|8.5400|.0000|.0000
|2410|.0000|.0000|.0000|.0000
JOEASHLEY|2011|61.7800|1029.5300|.0000|.0000
1000215|2401|.0000|21.8400|.0000|21.8400
1000141|2306|7.4400|123.9600|.0000|.0000
1000095|2311|.2300|3.9000|.0000|.0000
1000142|2309|51.5200|858.7400|.0000|.0000
1000154|2206|1.6300|27.4000|.0000|.0000
1000120|2210|69.3700|1156.1600|.0000|.0000
1000077|2506|49.1100|818.4700|.0000|.0000
1000272|2411|345.4300|5757.1600|.0000|.0000
1000197|2405|5.5700|92.7800|.0000|.0000
1000025|2304|271.0000|4516.7600|.0000|.0000
1000099|2212|67.3100|1121.8600|.0000|.0000
1000078|2403|13.0800|217.9200|.0000|.0000
1000215|2310|.0000|2.9900|.0000|2.9900
1000198|2510|4.6700|77.9700|.0000|.0000
ART|2006|444.5400|7409.1900|.0000|.0000
ART|2004|12.9500|215.8800|.0000|.0000
1000120|2103|5.7800|96.3600|.0000|.0000
1000118|2108|10.4700|174.5200|.0000|.0000
1000106|2209|130.4400|2174.0400|4500.0000|.0000
1000173|2203|22.1700|369.5000|.0000|.0000
1000096|2111|1.7900|29.8900|.0000|.0000
1000009|2310|54.5900|909.8200|.0000|.0000
1000220|2007|1807.7400|30128.8200|.0000|.0000
1000105|2308|305.2300|5087.4100|.0000|.0000
1000077|2204|54.3200|905.0900|.0000|.0000
1000106|2503|1824.1400|30402.3600|25104.0000|.0000
1000013|2312|9.1400|152.3400|.0000|.0000
1000105|2306|1990.4700|33174.5500|.0000|.0000
BILLYPOLLA|2009|.0000|943.3500|.0000|943.3500
1000158|2212|109.2000|1819.7600|.0000|.0000
1000131|2202|2.0700|34.5500|.0000|.0000
AUSTINOLD|2207|36.9800|616.4100|.0000|.0000
1000046|2401|166.4100|2773.7700|.0000|.0000
1000108|2011|594.0900|9901.7000|.0000|.0000
1000186|2102|1.3300|22.1000|.0000|.0000
CASH|2601|1078.0300|18056.9600|-93.0100|93.1300
10000111|2605|.1000|1.5900|.0000|.0000
1000267|2410|13.5900|226.3500|.0000|.0000
1000113|2110|1653.6400|27560.6200|.0000|.0000
MAUPINCONS|2011|8.2000|136.6600|.0000|.0000
10000111|2412|4.6900|78.2400|.0000|.0000
CASH|2502|1765.1100|29412.2200|73.9900|.0000
1000187|2110|51.9700|866.2600|.0000|.0000
WALKIN|2003|97.9500|1632.4300|.0000|.0000
1000076|2309|.0000|10607.5400|.0000|10607.5400
1000181|2009|632.9100|10548.3100|.0000|.0000
1000106|2404|661.7200|11028.7200|.0000|.0000
1000248|2408|324.6900|5411.3000|.0000|.0000
1000232|2410|2.5600|42.5100|.0000|.0000
1000118|2210|15.8400|263.9900|.0000|.0000
1000034|2306|6.7100|111.8900|.0000|.0000
TIMLOHDEN|2206|28.1400|469.0000|.0000|.0000
1000106|2010|915.1400|15252.4700|.0000|.0000
1000210|2310|509.6800|8532.3700|.0000|37.7500
1000106|2506|42.5800|709.5400|.0000|.0000
HOWLETT|2112|50.4300|840.4800|.0000|.0000
1000197|2404|110.7700|1846.2400|.0000|.0000
1000158|2312|1.1400|18.9800|.0000|.0000
1000122|2409|12.4200|207.0000|.0000|.0000
|2301|.0000|.0000|.0000|.0000
1000120|2108|.3900|6.5700|.0000|.0000
1000118|2103|1588.1400|26468.9700|.0000|.0000
1000179|2412|.6300|10.5100|.0000|.0000
ART|2007|689.1500|11485.6300|.0000|.0000
1000077|2209|58.1100|968.6900|.0000|.0000
KHICONST|2207|1632.7000|27211.6300|.0000|.0000
MICHAELING|2401|4.0300|67.2600|.0000|.0000
1000081|2110|1239.6200|20660.3300|.0000|.0000
1000031|2508|12.7200|211.9600|.0000|.0000
1000197|2107|355.3800|5922.9600|.0000|.0000
HARRYOWEN|2206|3276.7300|54612.1700|.0000|.0000
1000210|2502|35.3900|916.0200|.0000|326.2900
1000147|2601|.2500|4.2000|.0000|.0000
1000175|2402|14.6000|243.2500|.0000|.0000
1000186|2311|3.1000|51.6500|.0000|.0000
1000210|2304|1552.0700|25868.1500|.0000|.0000
1000030|2307|66.6700|1111.3600|.0000|.0000
1000252|2508|37.0400|617.3300|.0000|.0000
1000197|2109|34.5900|576.6700|.0000|.0000
1000013|2306|5.1200|85.0900|.0000|.0000
CASH|2310|6601.3500|110299.3700|-542.2400|282.3900
1000167|2206|538.8500|8980.6700|.0000|.0000
1000149|2209|6111.0100|101849.9100|.0000|.0000
1000255|2410|1.0800|17.9200|.0000|.0000
HARLONM|2206|-2053.3200|.0000|10000.0000|.0000
1000193|2401|.8600|13.9900|.0000|.0000
BRYANBOR|2008|66.8500|1114.2400|.0000|.0000
1000245|2406|4.7200|78.6000|.0000|.0000
1000283|2509|3.9400|65.2900|25.0000|.0000
1000119|2004|4.0900|68.2000|.0000|.0000
1000166|2201|14.8500|247.5500|.0000|.0000
1000135|2008|.0000|7244.4400|.0000|7244.4400
1000161|2209|379.8000|6330.0300|.0000|.0000
1000175|2204|61.0400|1017.1500|.0000|.0000
1000193|2308|26.5700|442.7400|.0000|.0000
1000166|2303|.3800|6.4100|.0000|.0000
1000220|2206|4.4300|73.9000|.0000|.0000
1000068|2411|7.1900|119.5900|.0000|.0000
1000200|2306|441.8800|7364.2800|3750.0000|.0000
1000160|2308|281.5600|4692.5900|.0000|.0000
LOWELL|2409|8.1900|136.4300|.0000|.0000
1000008|2211|.0000|17.2600|.0000|17.2600
1000100|2401|131.6200|2193.6400|.0000|.0000
1000214|2405|46.8800|781.3200|.0000|.0000
1000120|2012|42.8700|714.6100|.0000|.0000
BARRHOMEST|2104|621.0800|10351.2000|.0000|.0000
1000100|2302|76.5300|1275.3700|.0000|.0000
1000107|2307|151.8100|2530.1500|.0000|.0000
1000031|2605|15.3700|256.3700|.0000|.0000
1000260|2601|5.1300|85.4700|.0000|.0000
1000233|2407|.9300|15.4800|.0000|.0000
10000201|2207|14.8900|248.1700|.0000|.0000
1000260|2602|4.1100|68.4800|.0000|.0000
1000252|2505|.4400|7.3100|.0000|.0000
1000039|2602|3.5900|60.0100|.0000|.0000
1000013|2309|8.5400|142.3300|.0000|.0000
1000173|2601|5.1300|85.5700|.0000|.0000
1000031|2510|13.0200|216.9700|.0000|.0000
TIMLOHDEN|2107|78.4800|1307.9900|.0000|.0000
1000108|2207|281.7800|4696.3100|.0000|.0000
1000191|2303|26.0100|433.4600|.0000|.0000
1000263|2409|63.1800|1053.0000|-105.3000|.0000
BRIANBASH|2106|3.4700|57.8200|.0000|.0000
1000083|2407|2.9800|49.7000|.0000|.0000
1000026|2503|4.1500|69.1700|.0000|.0000
1000103|2003|700.2100|11670.2200|.0000|.0000
EDCECIL|2010|138.8500|2314.1300|.0000|.0000
1000020|2508|.0600|.9900|.0000|.0000
|2111|.0000|.0000|.0000|.0000
1000190|2004|186.1700|3102.8400|.0000|.0000
1000241|2408|-3219.3900|2567.8500|.0000|.0000
KATEC|2306|4.0100|66.3000|.0000|.0000
1000136|2302|2.1100|35.1000|.0000|.0000
1000102|2212|.0000|2305.6200|.0000|2305.6200
1000193|2309|1.4200|23.5900|.0000|.0000
1000161|2204|16.5000|275.0000|.0000|.0000
1000208|2402|7.8700|131.2800|.0000|.0000
1000180|2204|476.9900|7949.8400|.0000|.0000
1000086|2304|10.4400|174.0600|.0000|.0000
1000104|2209|142.6400|2377.9300|.0000|.0000
100041|2208|194.9400|3249.0300|.0000|.0000
1000046|2604|22.1700|369.5600|.0000|.0000
1000116|2211|.0000|605.6200|.0000|600.5900
1000099|2401|3.6000|59.9600|.0000|.0000
1000197|2402|69.7300|1162.1700|.0000|.0000
10000111|2303|4.8900|81.5000|.0000|.0000
1000179|2508|.2600|4.2700|.0000|.0000
1000165|2208|.6600|10.9200|.0000|.0000
IS-CASH|2501|8.9800|149.5900|.0000|.0000
1000098|2112|4.4000|73.4100|.0000|.0000
1000186|2508|2.9100|48.5600|.0000|.0000
1000081|2106|2251.1000|37518.2600|.0000|.0000
1000180|2503|8.4100|140.2800|.0000|.0000
1000210|2408|-189.2400|7532.1000|.0000|1097.5000
1000111|2510|.0000|21.2300|.0000|21.2300
1000121|2304|2.0500|34.2000|.0000|.0000
1000088|2305|11.8400|197.3300|.0000|.0000
1000199|2112|.0000|123.8400|.0000|123.8400
1000092|2301|3059.5800|50993.0800|.0000|.0000
1000180|2005|1158.6300|19310.3800|.0000|.0000
1000038|2406|3.8300|63.8000|.0000|.0000
1000239|2504|4.0400|67.2000|.0000|.0000
1000081|2407|27.4100|457.0200|.0000|.0000
1000108|2311|16.2900|271.4300|.0000|.0000
1000104|2602|1.3400|22.3200|.0000|.0000
TTCONSTRUC|2002|.0000|.0000|.0000|.0000
1000082|2208|14.3800|239.5400|.0000|.0000
1000142|2508|178.0800|2967.9600|.0000|.0000
BILLYPOLLA|2004|.0000|146.0700|.0000|146.0700
1000164|2303|187.7000|3128.3000|.0000|.0000
1000020|2311|.4300|7.1500|.0000|.0000
1000150|2310|1797.8000|29963.4000|.0000|.0000
1000152|2401|.7200|11.9900|.0000|.0000
1000041|2403|56.5200|942.1000|.0000|.0000
1000117|2505|7.4000|123.4500|.0000|.0000
CASH|2506|2154.0000|35895.5200|-259.5700|.0000
1000105|2403|31.5500|525.7200|.0000|.0000
1000220|2006|90.4200|1507.0100|.0000|.0000
1000161|2310|565.3000|9421.4900|.0000|.0000
100041|2009|33.9500|565.7500|.0000|.0000
1000159|2211|.3200|5.3000|.0000|.0000
CASH|2602|852.1100|14210.2800|-131.4600|11.6600
1000197|2304|1.4800|24.5900|.0000|.0000
1000106|2402|262.2700|4371.1800|.0000|.0000
1000058|2402|.0500|.8500|.0000|.0000
1000158|2109|4190.3500|69839.0900|600.0000|.0000
1000135|2311|.0000|30.3700|.0000|30.3700
1000016|2403|121.2700|2021.1100|.0000|.0000
1000117|2409|11.3100|188.4200|100.0000|.0000
1000091|2207|327.4900|5458.2800|.0000|.0000
1000232|2509|5.5500|92.1700|.0000|.0000
1000104|2601|3.1900|53.1400|.0000|.0000
RYAN KEITH|2205|.1600|2.6600|.0000|.0000
1000166|2311|263.2600|4387.6000|.0000|.0000
1000200|2312|-10833.1800|.0000|7685.0000|.0000
1000118|2211|4.5900|76.6200|.0000|.0000
1000059|2403|.9200|15.1800|.0000|.0000
1000106|2301|80.8600|1347.7500|.0000|.0000
1000118|2301|5.8200|97.0000|.0000|.0000
1000046|2507|146.1800|2435.9300|.0000|.0000
1000165|2203|.3300|5.4800|.0000|.0000
1000164|2501|33.3900|556.4800|.0000|.0000
1000180|2002|.0000|.0000|.0000|.0000
1000187|2301|6.4000|106.4800|.0000|.0000
1000165|2206|1.1200|18.6900|.0000|.0000
1000175|2310|32.7500|545.9100|.0000|.0000
1000154|2203|42.8700|714.5600|.0000|.0000
1000081|2204|156.0500|2600.8300|.0000|.0000
1000179|2510|.9900|16.6800|.0000|.0000
JIMMYJENK|2103|300.6500|5010.7900|.0000|.0000
DUSTINBYRD|2101|35.2800|588.0100|.0000|.0000
1000102|2206|.0000|36.5400|8836.7600|36.5400
1000087|2306|147.2100|2453.6300|.0000|.0000
1000233|2501|45.5100|758.6500|.0000|.0000
1000218|2410|1.0100|16.8000|.0000|.0000
1000108|2106|5387.1900|89786.1800|.0000|.0000
1000109|2602|4.5100|75.0300|.0000|.0000
1000117|2309|156.2300|2603.8400|.0000|.0000
1000013|2409|7.7900|130.1300|.0000|.0000
1000108|2104|942.9500|15715.9900|.0000|.0000
1000212|2009|.0000|12841.4200|.0000|12841.4200
MICHAELING|2307|3.5600|59.4100|.0000|.0000
1000220|2109|225.6300|3760.6900|.0000|.0000
1000165|2403|6.6800|111.3500|.0000|.0000
1000041|2603|29.2800|487.9400|.0000|.0000
ALLNATIONS|2205|.0000|34.1800|.0000|34.1800
1000154|2403|1.4400|23.8500|.0000|.0000
1000089|2411|.5800|9.7000|.0000|.0000
1000236|2409|-4089.3900|.0000|.0000|.0000
CASH|2410|4462.7300|74373.7400|622.7500|.0000
1000180|2303|111.5600|1859.1400|.0000|.0000
1000009|2305|9.6900|161.4200|.0000|.0000
1000164|2209|564.9000|9415.0800|.0000|.0000
1000067|2501|36.8900|614.8000|.0000|.0000
1000086|2504|22.2400|370.5300|.0000|.0000
JOEASHLEY|2101|181.0300|3017.1900|.0000|.0000
1000020|2308|1.8300|30.5900|.0000|.0000
1000037|2307|.0800|1.3900|.0000|.0000
1000078|2408|58.9400|982.3600|.0000|.0000
1000061|2309|-124.7400|-2078.9300|.0000|.0000
SERVPRO|2002|.0000|.0000|.0000|.0000
1000239|2502|52.0900|868.0300|.0000|.0000
1000150|2111|1423.7800|23729.3100|475.0000|.0000
1000253|2504|24.7500|412.4800|.0000|.0000
1000178|2208|3.6800|61.5000|.0000|.0000
1000014|2301|.6000|10.0300|.0000|.0000
1000197|2507|3.2100|53.4500|.0000|.0000
1000031|2407|17.9900|299.9500|.0000|.0000
1000165|2305|4.0300|67.2400|.0000|.0000
1000041|2604|33.9400|565.3200|.0000|.0000
1000086|2312|76.7000|1278.4100|.0000|.0000
1000096|2410|5.7300|95.5100|.0000|.0000
1000031|2308|9.9900|166.4900|.0000|.0000
1000156|2305|.0000|928.0400|.0000|928.0400
1000091|2101|9.5900|159.9000|.0000|.0000
1000124|2412|5.2500|87.4800|.0000|.0000
ZACHHILL|2105|.1600|2.7300|.0000|.0000
1000154|2307|594.8100|9913.5800|.0000|.0000
1000167|2305|48.0600|800.9800|.0000|.0000
1000013|2408|15.6800|261.1000|.0000|.0000
1000114|2604|.0000|96.6000|.0000|96.6000
1000165|2502|5.4400|90.3100|.0000|.0000
1000113|2201|88.5200|1475.3500|.0000|.0000
DARRELLMOR|2104|.0000|575.3800|.0000|575.3800
1000165|2307|.5600|9.2600|.0000|.0000
1000020|2309|1.2900|21.4800|.0000|.0000
GLASSDR|2112|.0000|1252.9900|.0000|1252.9900
1000212|2006|.0000|3044.3200|.0000|3044.3200
1000100|2408|160.0600|2667.9400|.0000|.0000
1000199|2604|.0000|899.4500|.0000|899.4500
DAVIDHALL|2112|.3200|5.2600|.0000|.0000
1000005|2411|.0000|236.8100|.0000|236.8100
1000160|2408|-360.9800|10196.3600|.0000|2109.3400
10000201|2308|2352.0500|39200.7900|.0000|.0000
1000260|2504|2.7700|46.2500|.0000|.0000
ZACHHILL|2111|5.6900|94.7600|.0000|.0000
|2209|.0000|.0000|.0000|.0000
1000033|2404|8.9500|149.2100|.0000|.0000
1000180|2511|.3800|6.2400|.0000|.0000
1000141|2112|26.2800|437.9000|.0000|.0000
1000127|2009|585.5800|9759.7500|.0000|.0000
1000098|2408|6.1100|101.7400|.0000|.0000
1000082|2312|15.6500|260.9400|.0000|.0000
1000149|2301|-4597.0100|650.5800|.0000|.0000
1000141|2505|2.7000|44.9600|.0000|.0000
ANDYTANNER|2205|.9800|16.3700|.0000|.0000
1000062|2602|5.9500|99.1000|-9.9100|.0000
1000226|2603|5.5000|91.6600|.0000|.0000
1000233|2412|.1600|2.7200|.0000|.0000
1000100|2504|107.4800|1791.5400|.0000|.0000
1000085|2106|2293.1500|38219.2100|.0000|.0000
1000173|2410|3.5400|59.0200|.0000|.0000
CURTISW|2203|762.2700|12704.6100|.0000|.0000
1000167|2009|63.9800|1066.3100|.0000|.0000
1000077|2405|153.7500|2562.7800|.0000|.0000
1000052|2311|.0000|16.4800|.0000|16.4800
CURTISW|2202|2662.8900|44381.3600|.0000|.0000
1000260|2410|4.4400|74.0300|.0000|.0000
1000173|2307|27.4100|456.8100|.0000|.0000
1000109|2307|40.2800|671.3500|.0000|.0000
1000100|2512|26.1600|435.9400|.0000|.0000
1000210|2105|12.3900|206.4300|.0000|.0000
1000099|2312|.7300|12.1400|.0000|.0000
1000109|2206|223.7700|3729.0700|.0000|.0000
1000191|2205|5.9700|99.3700|.0000|.0000
JEFFYATES|2111|38.9500|649.2000|.0000|.0000
1000175|2410|26.0400|433.9800|.0000|.0000
1000193|2403|5.2800|87.9300|.0000|.0000
JOHNSHACKL|2408|-1830.6000|.0000|.0000|.0000
1000054|2402|21.0500|350.7900|.0000|.0000
1000122|2010|254.3300|4238.6800|.0000|.0000
1000164|2110|181.4600|3024.2700|.0000|.0000
DANNYHUBER|2206|2.7600|45.9800|.0000|.0000
1000161|2005|224.5500|3742.6100|.0000|.0000
1000084|2309|1.1500|19.1500|.0000|.0000
1000208|2509|.0000|.0000|.0000|.0000
1000119|2103|2117.5100|35291.5400|.0000|.0000
1000109|2203|122.5300|2041.9600|.0000|.0000
1000129|2409|40.7800|679.7300|.0000|.0000
1000119|2211|116.8700|1947.6600|.0000|.0000
1000173|2305|31.5800|526.3100|.0000|.0000
1000082|2112|2.6900|44.8100|.0000|.0000
MATTWEAVER|2211|11.1500|185.8900|.0000|.0000
1000176|2508|1726.3300|28772.1300|7300.0000|.0000
BTHOMPSON|2004|.0000|139.9800|.0000|139.9800
1000096|2310|21.4000|356.5300|.0000|.0000
CADMETALS|2104|.0000|565.0000|.0000|565.0000
1000226|2507|2.8400|47.2600|.0000|.0000
1000124|2106|1562.4100|26040.0600|.0000|.0000
1000123|2109|138.7200|2311.9300|-37.3000|.0000
1000210|2103|612.4200|10207.1400|180.0000|.0000
1000026|2412|5.7900|96.4300|.0000|.0000
1000201|2106|9.1800|153.0000|.0000|.0000
1000083|2301|15.8200|263.5600|.0000|.0000
1000147|2410|10.4800|174.6900|.0000|.0000
1000102|2208|.0000|4943.8000|-73.9000|4943.8000
1000086|2411|89.8500|1497.4100|.0000|.0000
1000200|2302|1758.8100|29313.8500|.0000|.0000
1000251|2503|.0000|5523.7700|.0000|5523.7700
1000210|2108|1022.6600|17044.1900|.0000|.0000
1000150|2301|2666.0500|68757.8800|.0000|.0000
1000109|2304|1.7700|29.3700|.0000|.0000
1000113|2311|419.9600|6999.3900|1440.0000|.0000
1000199|2208|.0000|391.1500|.0000|391.1500
1000173|2304|17.1000|285.1100|.0000|.0000
1000241|2409|-427.9700|3360.9500|.0000|.0000
1000084|2205|1.0200|17.0800|.0000|.0000
ZACHHILL|2108|1.3400|22.4000|.0000|.0000
1000039|2402|8.9300|148.9800|.0000|.0000
1000184|2011|30.8400|513.9700|.0000|.0000
1000150|2402|590.3000|9838.0900|1920.0000|.0000
CASH|2405|3313.6700|55371.9500|-660.7400|150.2600
1000031|2505|22.7600|379.5000|.0000|.0000
1000063|2309|1.1800|19.6200|.0000|.0000
1000135|2110|.0000|84.9000|.0000|84.9000
1000054|2506|1.5900|26.5800|.0000|.0000
JOHNSHACKL|2008|949.8900|15831.3400|.0000|.0000
1000005|2302|.0000|122.9300|.0000|122.9300
1000104|2405|8.2900|138.2700|.0000|.0000
1000034|2512|21.3000|354.8300|.0000|.0000
1000196|2307|151.0700|2517.8700|.0000|.0000
1000173|2206|38.6100|643.6500|.0000|.0000
1000102|2504|.0000|235.5100|.0000|235.5100
1000200|2107|-10680.6400|66620.2100|.0000|.0000
1000187|2106|1247.0000|20783.4800|.0000|.0000
1000041|2504|101.0300|1683.9400|.0000|.0000
1000200|2212|115.2600|1921.1300|.0000|.0000
1000147|2404|15.5700|259.5000|.0000|.0000
1000081|2501|3.6100|60.2100|.0000|.0000
1000239|2602|3.6700|61.0700|.0000|.0000
1000188|2212|929.6100|15493.2900|.0000|.0000
|2506|.0000|.0000|.0000|.0000
CALEBDAVIS|2107|3.2400|53.9400|.0000|.0000
1000150|2211|.3100|5.2200|.0000|.0000
1000186|2309|13.3100|221.6600|.0000|.0000
1000284|2205|623.5500|10392.2700|.0000|.0000
1000019|2309|277.3000|4621.6900|.0000|.0000
100041|2304|46.4900|774.9100|.0000|.0000
1000194|2410|.4600|7.6300|.0000|.0000
1000178|2512|8.7900|146.3600|.0000|.0000
1000089|2306|1.1700|19.5500|.0000|.0000
DANNYHUBER|2109|.4200|6.9900|.0000|.0000
1000187|2204|6.3700|106.3200|.0000|.0000
1000264|2503|.1300|2.2300|.0000|.0000
1000051|2410|7.6700|127.8400|.0000|.0000
1000044|2404|236.8600|3947.5800|.0000|.0000
1000158|2401|5.8500|97.5800|.0000|.0000
1000280|2501|.0800|1.3900|.0000|.0000
1000240|2405|1.8100|30.1200|.0000|.0000
1000200|2109|6171.6900|102861.6800|400.0000|.0000
1000122|2306|287.3900|4789.9800|.0000|.0000
1000110|2207|30.5600|509.1900|.0000|.0000
1000167|2310|75.7300|1262.2700|.0000|.0000
1000150|2103|3773.9100|62898.2100|.0000|.0000
1000205|2112|9.5200|158.7400|.0000|.0000
1000059|2603|48.2300|803.6800|.0000|.0000
1000199|2507|.0000|735.4200|.0000|735.4200
1000072|2309|137.0200|2283.6400|.0000|.0000
1000119|2402|1159.3100|19321.8400|.0000|.0000
1000081|2303|31.9200|532.0600|.0000|.0000
1000196|2304|18.3800|306.3700|.0000|.0000
ALLNATIONS|2112|.0000|1832.5000|.0000|1832.5000
1000243|2508|13.0700|217.7700|.0000|.0000
BREEN|2502|38.6300|643.7500|.0000|.0000
1000054|2503|2.6100|43.5700|.0000|.0000
1000188|2411|445.3900|7423.1800|.0000|.0000
JIMMYJENK|2207|1502.4800|25041.1200|.0000|.0000
1000076|2205|.0000|21687.8000|.0000|21687.8000
1000161|2303|98.3300|1638.7400|.0000|.0000
1000024|2305|305.3700|5089.4600|3600.0000|.0000
1000120|2211|662.2300|11037.1800|.0000|.0000
1000041|2312|1.4500|24.1000|.0000|.0000
1000147|2211|3609.4600|60157.3700|.0000|.0000
1000108|2003|1241.0700|20684.5900|.0000|.0000
1000041|2507|33.9700|566.2900|.0000|.0000
1000166|2406|11.4900|191.3100|.0000|.0000
1000188|2012|1823.1000|30384.9200|.0000|.0000
AUSTINOLD|2201|122.4000|2040.0000|.0000|.0000
1000142|2306|548.1700|9136.0100|5700.0000|.0000
1000048|2502|.3900|6.4200|.0000|.0000
KATEC|2205|.2700|4.4400|.0000|.0000
1000059|2604|10.2100|170.2800|.0000|.0000
1000218|2505|.3600|5.9800|.0000|.0000
KUHND|2110|14.9300|248.6700|.0000|.0000
1000240|2404|.1200|2.0600|.0000|.0000
1000073|2507|4.0700|67.8300|-4.0700|.0000
1000083|2506|18.3700|306.4800|.0000|.0000
1000159|2303|.3900|6.5300|.0000|.0000
1000150|2204|571.5700|9526.2700|250.0000|.0000
1000175|2602|15.7200|261.8700|.0000|.0000
1000028|2506|1.6100|26.8500|.0000|.0000
KHICONST|2201|353.4300|5890.5600|.0000|.0000
